Id,Rating
68319,2
68320,5
68321,5
68322,1
68323,1
68324,5
68325,1
68326,5
68327,1
68328,1
68329,5
68330,5
68331,5
68332,3
68333,1
68334,5
68335,5
68336,1
68337,5
68338,5
68339,3
68340,5
68341,5
68342,1
68343,5
68344,5
68345,5
68346,1
68347,5
68348,5
68349,3
68350,3
68351,5
68352,5
68353,1
68354,1
68355,5
68356,1
68357,1
68358,3
68359,5
68360,5
68361,5
68362,1
68363,5
68364,1
68365,5
68366,1
68367,2
68368,1
68369,5
68370,5
68371,1
68372,5
68373,5
68374,5
68375,5
68376,1
68377,1
68378,3
68379,1
68380,5
68381,5
68382,1
68383,5
68384,1
68385,5
68386,5
68387,1
68388,5
68389,1
68390,5
68391,5
68392,5
68393,5
68394,5
68395,5
68396,5
68397,5
68398,5
68399,1
68400,5
68401,5
68402,1
68403,3
68404,1
68405,5
68406,1
68407,5
68408,3
68409,5
68410,5
68411,5
68412,1
68413,5
68414,1
68415,1
68416,1
68417,5
68418,5
68419,1
68420,5
68421,5
68422,1
68423,5
68424,5
68425,1
68426,5
68427,5
68428,1
68429,5
68430,5
68431,1
68432,1
68433,5
68434,5
68435,5
68436,1
68437,5
68438,5
68439,5
68440,5
68441,1
68442,1
68443,5
68444,1
68445,5
68446,1
68447,1
68448,2
68449,1
68450,1
68451,5
68452,5
68453,5
68454,1
68455,1
68456,5
68457,5
68458,5
68459,1
68460,1
68461,3
68462,1
68463,4
68464,1
68465,1
68466,5
68467,5
68468,5
68469,1
68470,1
68471,5
68472,5
68473,1
68474,5
68475,5
68476,5
68477,1
68478,1
68479,5
68480,5
68481,5
68482,5
68483,1
68484,1
68485,5
68486,1
68487,5
68488,5
68489,5
68490,1
68491,4
68492,5
68493,1
68494,3
68495,5
68496,5
68497,5
68498,5
68499,3
68500,5
68501,5
68502,5
68503,5
68504,5
68505,1
68506,1
68507,5
68508,1
68509,5
68510,1
68511,1
68512,1
68513,1
68514,5
68515,1
68516,5
68517,5
68518,1
68519,1
68520,5
68521,1
68522,5
68523,2
68524,3
68525,1
68526,1
68527,5
68528,5
68529,5
68530,5
68531,1
68532,1
68533,5
68534,5
68535,5
68536,5
68537,1
68538,5
68539,1
68540,1
68541,5
68542,5
68543,5
68544,5
68545,1
68546,5
68547,1
68548,5
68549,1
68550,5
68551,1
68552,1
68553,5
68554,3
68555,5
68556,5
68557,2
68558,5
68559,5
68560,1
68561,5
68562,1
68563,5
68564,5
68565,2
68566,5
68567,5
68568,1
68569,3
68570,5
68571,5
68572,1
68573,1
68574,4
68575,1
68576,1
68577,3
68578,5
68579,1
68580,5
68581,1
68582,1
68583,5
68584,5
68585,1
68586,5
68587,5
68588,5
68589,2
68590,1
68591,5
68592,3
68593,5
68594,1
68595,5
68596,5
68597,5
68598,1
68599,1
68600,1
68601,1
68602,1
68603,1
68604,1
68605,1
68606,1
68607,1
68608,5
68609,5
68610,1
68611,5
68612,5
68613,5
68614,5
68615,1
68616,5
68617,5
68618,5
68619,1
68620,3
68621,5
68622,5
68623,1
68624,5
68625,5
68626,5
68627,5
68628,5
68629,5
68630,5
68631,5
68632,5
68633,1
68634,5
68635,5
68636,5
68637,1
68638,1
68639,1
68640,3
68641,5
68642,5
68643,5
68644,5
68645,1
68646,1
68647,5
68648,5
68649,5
68650,5
68651,5
68652,1
68653,4
68654,5
68655,1
68656,1
68657,5
68658,4
68659,1
68660,1
68661,1
68662,5
68663,5
68664,5
68665,5
68666,5
68667,5
68668,5
68669,5
68670,1
68671,1
68672,1
68673,5
68674,1
68675,5
68676,5
68677,5
68678,1
68679,1
68680,3
68681,1
68682,5
68683,5
68684,5
68685,4
68686,5
68687,5
68688,1
68689,5
68690,5
68691,1
68692,5
68693,5
68694,5
68695,1
68696,1
68697,5
68698,5
68699,5
68700,5
68701,1
68702,5
68703,5
68704,5
68705,5
68706,5
68707,1
68708,1
68709,5
68710,1
68711,1
68712,5
68713,5
68714,5
68715,5
68716,1
68717,1
68718,3
68719,5
68720,5
68721,5
68722,1
68723,1
68724,5
68725,3
68726,5
68727,1
68728,5
68729,5
68730,5
68731,1
68732,5
68733,1
68734,5
68735,5
68736,5
68737,1
68738,5
68739,5
68740,5
68741,5
68742,5
68743,5
68744,3
68745,5
68746,5
68747,1
68748,5
68749,5
68750,5
68751,5
68752,5
68753,5
68754,5
68755,5
68756,1
68757,1
68758,5
68759,5
68760,5
68761,5
68762,1
68763,1
68764,5
68765,5
68766,1
68767,5
68768,5
68769,2
68770,1
68771,1
68772,5
68773,5
68774,1
68775,1
68776,4
68777,5
68778,5
68779,5
68780,5
68781,1
68782,5
68783,1
68784,1
68785,1
68786,5
68787,5
68788,5
68789,5
68790,5
68791,5
68792,2
68793,5
68794,2
68795,1
68796,3
68797,1
68798,5
68799,1
68800,5
68801,1
68802,5
68803,5
68804,1
68805,1
68806,5
68807,1
68808,1
68809,5
68810,5
68811,4
68812,5
68813,5
68814,5
68815,5
68816,5
68817,5
68818,5
68819,1
68820,1
68821,5
68822,1
68823,1
68824,5
68825,5
68826,5
68827,5
68828,5
68829,5
68830,5
68831,5
68832,1
68833,2
68834,5
68835,3
68836,4
68837,5
68838,1
68839,5
68840,5
68841,5
68842,5
68843,1
68844,5
68845,5
68846,5
68847,1
68848,5
68849,5
68850,1
68851,1
68852,3
68853,1
68854,1
68855,5
68856,5
68857,5
68858,1
68859,1
68860,3
68861,1
68862,1
68863,5
68864,5
68865,1
68866,5
68867,1
68868,5
68869,5
68870,3
68871,5
68872,1
68873,1
68874,1
68875,3
68876,5
68877,1
68878,5
68879,5
68880,2
68881,5
68882,1
68883,5
68884,1
68885,5
68886,2
68887,5
68888,5
68889,5
68890,5
68891,5
68892,5
68893,5
68894,5
68895,5
68896,1
68897,5
68898,1
68899,5
68900,5
68901,4
68902,5
68903,1
68904,5
68905,5
68906,1
68907,5
68908,4
68909,5
68910,5
68911,3
68912,5
68913,5
68914,1
68915,1
68916,5
68917,5
68918,1
68919,1
68920,5
68921,1
68922,5
68923,5
68924,1
68925,5
68926,5
68927,5
68928,5
68929,1
68930,5
68931,5
68932,5
68933,1
68934,3
68935,5
68936,5
68937,5
68938,3
68939,3
68940,1
68941,1
68942,5
68943,5
68944,5
68945,1
68946,5
68947,1
68948,5
68949,5
68950,5
68951,2
68952,5
68953,5
68954,5
68955,5
68956,5
68957,5
68958,5
68959,5
68960,5
68961,5
68962,5
68963,5
68964,1
68965,3
68966,1
68967,5
68968,5
68969,5
68970,5
68971,5
68972,5
68973,5
68974,5
68975,1
68976,4
68977,3
68978,4
68979,3
68980,5
68981,5
68982,5
68983,1
68984,5
68985,5
68986,5
68987,2
68988,1
68989,3
68990,5
68991,5
68992,5
68993,5
68994,5
68995,1
68996,5
68997,5
68998,1
68999,4
69000,1
69001,1
69002,1
69003,5
69004,5
69005,5
69006,5
69007,5
69008,5
69009,1
69010,1
69011,5
69012,5
69013,5
69014,5
69015,5
69016,1
69017,5
69018,1
69019,5
69020,5
69021,1
69022,1
69023,5
69024,2
69025,5
69026,5
69027,5
69028,5
69029,3
69030,5
69031,5
69032,5
69033,5
69034,5
69035,5
69036,5
69037,1
69038,5
69039,5
69040,1
69041,5
69042,2
69043,5
69044,5
69045,1
69046,1
69047,5
69048,4
69049,1
69050,5
69051,1
69052,1
69053,5
69054,1
69055,5
69056,1
69057,1
69058,5
69059,5
69060,5
69061,5
69062,5
69063,5
69064,1
69065,1
69066,5
69067,1
69068,3
69069,1
69070,1
69071,3
69072,1
69073,1
69074,5
69075,5
69076,5
69077,5
69078,4
69079,5
69080,3
69081,5
69082,5
69083,5
69084,1
69085,5
69086,1
69087,5
69088,1
69089,1
69090,5
69091,1
69092,5
69093,1
69094,3
69095,1
69096,5
69097,3
69098,5
69099,1
69100,5
69101,1
69102,3
69103,1
69104,5
69105,5
69106,1
69107,5
69108,1
69109,5
69110,5
69111,5
69112,5
69113,1
69114,4
69115,5
69116,5
69117,3
69118,1
69119,1
69120,5
69121,5
69122,1
69123,5
69124,1
69125,5
69126,5
69127,5
69128,5
69129,1
69130,1
69131,5
69132,1
69133,1
69134,5
69135,1
69136,5
69137,1
69138,5
69139,1
69140,5
69141,5
69142,5
69143,1
69144,5
69145,5
69146,5
69147,5
69148,1
69149,1
69150,5
69151,5
69152,1
69153,5
69154,5
69155,1
69156,1
69157,5
69158,5
69159,5
69160,1
69161,1
69162,3
69163,1
69164,5
69165,5
69166,5
69167,3
69168,2
69169,1
69170,1
69171,5
69172,5
69173,5
69174,5
69175,1
69176,5
69177,5
69178,5
69179,5
69180,4
69181,3
69182,5
69183,1
69184,1
69185,5
69186,1
69187,5
69188,1
69189,5
69190,5
69191,5
69192,5
69193,1
69194,5
69195,1
69196,5
69197,5
69198,2
69199,5
69200,5
69201,5
69202,5
69203,1
69204,5
69205,5
69206,5
69207,1
69208,5
69209,1
69210,5
69211,3
69212,1
69213,5
69214,4
69215,1
69216,5
69217,5
69218,1
69219,2
69220,5
69221,5
69222,5
69223,3
69224,5
69225,3
69226,5
69227,1
69228,1
69229,1
69230,1
69231,5
69232,1
69233,1
69234,5
69235,5
69236,3
69237,5
69238,1
69239,1
69240,1
69241,5
69242,5
69243,5
69244,5
69245,5
69246,1
69247,5
69248,2
69249,5
69250,5
69251,5
69252,5
69253,5
69254,5
69255,5
69256,5
69257,1
69258,5
69259,1
69260,1
69261,5
69262,5
69263,5
69264,5
69265,1
69266,5
69267,5
69268,3
69269,3
69270,1
69271,2
69272,5
69273,1
69274,5
69275,5
69276,1
69277,5
69278,5
69279,5
69280,5
69281,5
69282,5
69283,5
69284,5
69285,1
69286,1
69287,5
69288,1
69289,5
69290,1
69291,1
69292,5
69293,2
69294,5
69295,1
69296,2
69297,5
69298,5
69299,5
69300,5
69301,3
69302,1
69303,5
69304,5
69305,1
69306,5
69307,5
69308,5
69309,4
69310,1
69311,5
69312,1
69313,3
69314,3
69315,3
69316,5
69317,5
69318,5
69319,5
69320,5
69321,2
69322,5
69323,5
69324,5
69325,1
69326,5
69327,5
69328,5
69329,5
69330,5
69331,5
69332,5
69333,3
69334,5
69335,1
69336,5
69337,5
69338,1
69339,5
69340,5
69341,5
69342,1
69343,1
69344,1
69345,5
69346,1
69347,1
69348,5
69349,5
69350,5
69351,5
69352,5
69353,5
69354,5
69355,5
69356,5
69357,1
69358,5
69359,1
69360,2
69361,1
69362,1
69363,5
69364,1
69365,5
69366,1
69367,1
69368,1
69369,5
69370,5
69371,5
69372,5
69373,5
69374,5
69375,5
69376,5
69377,1
69378,5
69379,5
69380,1
69381,1
69382,5
69383,5
69384,5
69385,5
69386,1
69387,5
69388,5
69389,2
69390,5
69391,5
69392,1
69393,5
69394,5
69395,5
69396,5
69397,5
69398,5
69399,5
69400,5
69401,5
69402,5
69403,5
69404,5
69405,5
69406,3
69407,1
69408,5
69409,5
69410,3
69411,5
69412,1
69413,5
69414,5
69415,5
69416,5
69417,1
69418,5
69419,3
69420,5
69421,1
69422,5
69423,5
69424,5
69425,5
69426,5
69427,4
69428,1
69429,5
69430,1
69431,1
69432,5
69433,1
69434,1
69435,1
69436,1
69437,2
69438,1
69439,5
69440,5
69441,1
69442,1
69443,5
69444,5
69445,1
69446,5
69447,1
69448,5
69449,5
69450,1
69451,1
69452,3
69453,5
69454,1
69455,5
69456,1
69457,5
69458,5
69459,5
69460,5
69461,1
69462,5
69463,5
69464,1
69465,1
69466,5
69467,5
69468,5
69469,5
69470,5
69471,5
69472,1
69473,1
69474,1
69475,3
69476,5
69477,3
69478,5
69479,5
69480,5
69481,5
69482,5
69483,5
69484,1
69485,1
69486,1
69487,5
69488,5
69489,1
69490,5
69491,1
69492,1
69493,1
69494,1
69495,3
69496,5
69497,5
69498,5
69499,5
69500,5
69501,5
69502,1
69503,5
69504,3
69505,5
69506,1
69507,1
69508,1
69509,3
69510,5
69511,2
69512,5
69513,1
69514,3
69515,1
69516,1
69517,1
69518,1
69519,5
69520,1
69521,1
69522,5
69523,1
69524,5
69525,5
69526,5
69527,5
69528,5
69529,1
69530,5
69531,5
69532,5
69533,1
69534,5
69535,1
69536,1
69537,1
69538,5
69539,1
69540,1
69541,5
69542,1
69543,5
69544,5
69545,5
69546,5
69547,5
69548,5
69549,5
69550,5
69551,1
69552,5
69553,1
69554,1
69555,5
69556,5
69557,5
69558,5
69559,5
69560,5
69561,5
69562,5
69563,3
69564,5
69565,3
69566,5
69567,5
69568,5
69569,5
69570,5
69571,5
69572,5
69573,5
69574,1
69575,5
69576,1
69577,5
69578,5
69579,1
69580,1
69581,5
69582,5
69583,5
69584,5
69585,1
69586,5
69587,3
69588,5
69589,1
69590,5
69591,1
69592,1
69593,1
69594,5
69595,1
69596,5
69597,1
69598,5
69599,5
69600,5
69601,5
69602,1
69603,5
69604,5
69605,5
69606,5
69607,1
69608,1
69609,5
69610,3
69611,5
69612,1
69613,5
69614,1
69615,5
69616,5
69617,5
69618,1
69619,5
69620,1
69621,5
69622,1
69623,5
69624,5
69625,1
69626,5
69627,5
69628,5
69629,5
69630,1
69631,1
69632,5
69633,5
69634,2
69635,5
69636,5
69637,5
69638,1
69639,5
69640,1
69641,5
69642,1
69643,4
69644,5
69645,5
69646,1
69647,1
69648,5
69649,5
69650,1
69651,5
69652,5
69653,5
69654,5
69655,1
69656,5
69657,1
69658,5
69659,5
69660,5
69661,5
69662,5
69663,5
69664,5
69665,5
69666,5
69667,3
69668,5
69669,5
69670,5
69671,5
69672,1
69673,5
69674,5
69675,5
69676,1
69677,5
69678,5
69679,1
69680,5
69681,5
69682,5
69683,1
69684,1
69685,5
69686,5
69687,1
69688,1
69689,5
69690,5
69691,1
69692,5
69693,5
69694,5
69695,5
69696,2
69697,1
69698,1
69699,5
69700,5
69701,1
69702,1
69703,5
69704,1
69705,1
69706,1
69707,5
69708,3
69709,5
69710,5
69711,1
69712,1
69713,5
69714,5
69715,5
69716,3
69717,5
69718,5
69719,1
69720,1
69721,5
69722,1
69723,5
69724,5
69725,5
69726,5
69727,5
69728,1
69729,5
69730,5
69731,3
69732,1
69733,5
69734,5
69735,5
69736,1
69737,5
69738,5
69739,5
69740,5
69741,5
69742,5
69743,1
69744,3
69745,5
69746,5
69747,1
69748,1
69749,5
69750,5
69751,1
69752,5
69753,5
69754,5
69755,5
69756,5
69757,5
69758,5
69759,5
69760,1
69761,1
69762,5
69763,3
69764,5
69765,1
69766,1
69767,5
69768,5
69769,5
69770,5
69771,5
69772,5
69773,5
69774,5
69775,5
69776,5
69777,5
69778,5
69779,1
69780,5
69781,5
69782,5
69783,5
69784,5
69785,1
69786,5
69787,5
69788,5
69789,5
69790,3
69791,3
69792,5
69793,5
69794,5
69795,5
69796,5
69797,2
69798,1
69799,5
69800,5
69801,5
69802,5
69803,1
69804,5
69805,5
69806,1
69807,5
69808,5
69809,3
69810,5
69811,5
69812,5
69813,5
69814,5
69815,5
69816,1
69817,5
69818,1
69819,5
69820,5
69821,1
69822,5
69823,1
69824,5
69825,1
69826,5
69827,5
69828,5
69829,1
69830,1
69831,5
69832,3
69833,5
69834,5
69835,5
69836,5
69837,5
69838,5
69839,5
69840,3
69841,5
69842,5
69843,5
69844,5
69845,5
69846,4
69847,5
69848,2
69849,1
69850,5
69851,1
69852,5
69853,5
69854,3
69855,5
69856,1
69857,5
69858,5
69859,3
69860,1
69861,5
69862,5
69863,5
69864,5
69865,5
69866,3
69867,5
69868,5
69869,5
69870,5
69871,5
69872,3
69873,5
69874,5
69875,4
69876,5
69877,1
69878,1
69879,5
69880,1
69881,5
69882,5
69883,5
69884,1
69885,5
69886,3
69887,5
69888,5
69889,5
69890,1
69891,4
69892,5
69893,1
69894,5
69895,1
69896,5
69897,1
69898,5
69899,1
69900,5
69901,3
69902,3
69903,5
69904,1
69905,1
69906,1
69907,5
69908,1
69909,5
69910,1
69911,5
69912,5
69913,5
69914,1
69915,1
69916,5
69917,1
69918,5
69919,1
69920,5
69921,1
69922,5
69923,5
69924,5
69925,1
69926,5
69927,5
69928,5
69929,5
69930,1
69931,3
69932,2
69933,5
69934,5
69935,1
69936,5
69937,5
69938,3
69939,5
69940,1
69941,5
69942,1
69943,1
69944,1
69945,5
69946,5
69947,5
69948,1
69949,5
69950,5
69951,1
69952,5
69953,5
69954,5
69955,5
69956,5
69957,5
69958,5
69959,5
69960,5
69961,5
69962,5
69963,5
69964,5
69965,1
69966,5
69967,4
69968,4
69969,1
69970,5
69971,5
69972,5
69973,5
69974,1
69975,5
69976,5
69977,5
69978,1
69979,5
69980,1
69981,5
69982,5
69983,1
69984,5
69985,5
69986,5
69987,1
69988,5
69989,5
69990,5
69991,5
69992,5
69993,1
69994,5
69995,5
69996,5
69997,1
69998,5
69999,3
70000,5
70001,5
70002,5
70003,5
70004,5
70005,5
70006,5
70007,5
70008,5
70009,5
70010,5
70011,5
70012,5
70013,5
70014,5
70015,5
70016,5
70017,5
70018,2
70019,5
70020,1
70021,5
70022,5
70023,5
70024,5
70025,5
70026,5
70027,1
70028,5
70029,4
70030,5
70031,5
70032,5
70033,1
70034,1
70035,1
70036,5
70037,5
70038,5
70039,5
70040,5
70041,1
70042,1
70043,1
70044,5
70045,5
70046,5
70047,5
70048,5
70049,3
70050,5
70051,5
70052,5
70053,5
70054,5
70055,5
70056,5
70057,5
70058,2
70059,1
70060,5
70061,5
70062,5
70063,5
70064,1
70065,1
70066,1
70067,5
70068,5
70069,1
70070,1
70071,5
70072,1
70073,5
70074,4
70075,5
70076,4
70077,1
70078,1
70079,5
70080,5
70081,5
70082,1
70083,5
70084,1
70085,5
70086,1
70087,5
70088,5
70089,5
70090,5
70091,5
70092,5
70093,5
70094,5
70095,2
70096,5
70097,5
70098,5
70099,5
70100,5
70101,1
70102,5
70103,5
70104,1
70105,5
70106,1
70107,2
70108,5
70109,5
70110,5
70111,5
70112,1
70113,5
70114,5
70115,5
70116,5
70117,1
70118,5
70119,5
70120,5
70121,5
70122,5
70123,4
70124,5
70125,1
70126,5
70127,1
70128,4
70129,5
70130,5
70131,5
70132,5
70133,5
70134,5
70135,2
70136,5
70137,3
70138,1
70139,1
70140,5
70141,5
70142,5
70143,5
70144,5
70145,1
70146,5
70147,5
70148,5
70149,5
70150,5
70151,1
70152,5
70153,3
70154,3
70155,1
70156,1
70157,1
70158,3
70159,5
70160,5
70161,5
70162,5
70163,5
70164,5
70165,1
70166,5
70167,1
70168,5
70169,5
70170,1
70171,5
70172,5
70173,1
70174,1
70175,5
70176,1
70177,5
70178,1
70179,1
70180,5
70181,3
70182,1
70183,5
70184,1
70185,5
70186,5
70187,1
70188,1
70189,1
70190,5
70191,5
70192,5
70193,1
70194,5
70195,5
70196,1
70197,5
70198,5
70199,5
70200,1
70201,1
70202,1
70203,5
70204,5
70205,3
70206,1
70207,5
70208,1
70209,5
70210,1
70211,1
70212,1
70213,5
70214,1
70215,3
70216,5
70217,5
70218,1
70219,5
70220,1
70221,3
70222,5
70223,1
70224,5
70225,5
70226,5
70227,5
70228,5
70229,1
70230,1
70231,5
70232,1
70233,5
70234,5
70235,1
70236,5
70237,1
70238,5
70239,1
70240,5
70241,5
70242,1
70243,5
70244,5
70245,5
70246,1
70247,1
70248,2
70249,5
70250,1
70251,5
70252,5
70253,3
70254,5
70255,1
70256,5
70257,5
70258,5
70259,5
70260,5
70261,5
70262,5
70263,5
70264,5
70265,1
70266,1
70267,1
70268,5
70269,1
70270,5
70271,5
70272,1
70273,5
70274,5
70275,5
70276,3
70277,5
70278,1
70279,5
70280,5
70281,5
70282,5
70283,5
70284,1
70285,2
70286,5
70287,5
70288,5
70289,5
70290,5
70291,5
70292,1
70293,1
70294,5
70295,5
70296,5
70297,1
70298,5
70299,1
70300,1
70301,1
70302,5
70303,4
70304,5
70305,1
70306,5
70307,1
70308,1
70309,1
70310,1
70311,1
70312,5
70313,5
70314,5
70315,5
70316,5
70317,1
70318,1
70319,5
70320,5
70321,1
70322,5
70323,5
70324,3
70325,5
70326,5
70327,5
70328,5
70329,5
70330,5
70331,1
70332,5
70333,1
70334,5
70335,1
70336,5
70337,1
70338,5
70339,1
70340,5
70341,3
70342,5
70343,1
70344,5
70345,1
70346,5
70347,5
70348,5
70349,5
70350,5
70351,5
70352,5
70353,5
70354,1
70355,5
70356,3
70357,1
70358,5
70359,5
70360,5
70361,5
70362,5
70363,3
70364,1
70365,5
70366,5
70367,1
70368,1
70369,1
70370,5
70371,1
70372,1
70373,5
70374,5
70375,5
70376,1
70377,5
70378,5
70379,5
70380,4
70381,5
70382,1
70383,2
70384,5
70385,4
70386,5
70387,3
70388,5
70389,5
70390,5
70391,1
70392,5
70393,1
70394,5
70395,1
70396,1
70397,5
70398,1
70399,1
70400,5
70401,1
70402,5
70403,1
70404,5
70405,5
70406,1
70407,5
70408,5
70409,1
70410,5
70411,1
70412,5
70413,5
70414,1
70415,5
70416,4
70417,5
70418,5
70419,3
70420,5
70421,5
70422,5
70423,1
70424,1
70425,5
70426,5
70427,1
70428,5
70429,1
70430,5
70431,5
70432,5
70433,3
70434,3
70435,1
70436,1
70437,5
70438,5
70439,5
70440,5
70441,1
70442,5
70443,5
70444,5
70445,5
70446,1
70447,5
70448,5
70449,5
70450,5
70451,3
70452,5
70453,1
70454,5
70455,5
70456,1
70457,5
70458,5
70459,5
70460,1
70461,5
70462,1
70463,5
70464,5
70465,4
70466,5
70467,5
70468,1
70469,5
70470,1
70471,5
70472,5
70473,5
70474,4
70475,5
70476,1
70477,5
70478,5
70479,1
70480,5
70481,5
70482,5
70483,5
70484,5
70485,1
70486,5
70487,1
70488,5
70489,1
70490,5
70491,5
70492,1
70493,1
70494,1
70495,5
70496,5
70497,5
70498,5
70499,5
70500,5
70501,5
70502,5
70503,5
70504,4
70505,5
70506,5
70507,4
70508,5
70509,1
70510,1
70511,1
70512,5
70513,1
70514,1
70515,1
70516,5
70517,1
70518,5
70519,5
70520,5
70521,5
70522,1
70523,1
70524,5
70525,5
70526,1
70527,4
70528,5
70529,1
70530,1
70531,5
70532,5
70533,5
70534,5
70535,5
70536,5
70537,5
70538,1
70539,5
70540,5
70541,5
70542,4
70543,5
70544,1
70545,1
70546,5
70547,5
70548,5
70549,1
70550,5
70551,1
70552,5
70553,5
70554,5
70555,5
70556,1
70557,5
70558,1
70559,1
70560,5
70561,5
70562,1
70563,5
70564,5
70565,5
70566,1
70567,5
70568,5
70569,5
70570,5
70571,5
70572,5
70573,5
70574,4
70575,1
70576,1
70577,5
70578,5
70579,5
70580,1
70581,5
70582,1
70583,1
70584,1
70585,1
70586,5
70587,1
70588,5
70589,5
70590,1
70591,5
70592,2
70593,5
70594,5
70595,5
70596,1
70597,5
70598,1
70599,5
70600,5
70601,5
70602,3
70603,5
70604,5
70605,5
70606,5
70607,1
70608,5
70609,5
70610,5
70611,5
70612,5
70613,5
70614,5
70615,5
70616,5
70617,5
70618,5
70619,5
70620,5
70621,1
70622,5
70623,1
70624,5
70625,5
70626,1
70627,5
70628,5
70629,1
70630,5
70631,1
70632,5
70633,1
70634,1
70635,5
70636,2
70637,1
70638,5
70639,1
70640,5
70641,5
70642,1
70643,1
70644,5
70645,5
70646,1
70647,5
70648,5
70649,5
70650,5
70651,1
70652,5
70653,5
70654,5
70655,5
70656,3
70657,5
70658,5
70659,5
70660,1
70661,5
70662,1
70663,1
70664,5
70665,1
70666,5
70667,5
70668,1
70669,1
70670,1
70671,5
70672,4
70673,1
70674,5
70675,5
70676,1
70677,1
70678,1
70679,5
70680,5
70681,3
70682,5
70683,3
70684,5
70685,5
70686,1
70687,5
70688,5
70689,5
70690,5
70691,1
70692,3
70693,5
70694,5
70695,1
70696,5
70697,1
70698,5
70699,1
70700,1
70701,1
70702,5
70703,5
70704,5
70705,4
70706,5
70707,1
70708,2
70709,5
70710,1
70711,5
70712,3
70713,5
70714,5
70715,5
70716,5
70717,5
70718,5
70719,5
70720,1
70721,5
70722,5
70723,1
70724,5
70725,5
70726,5
70727,1
70728,5
70729,1
70730,5
70731,5
70732,5
70733,5
70734,5
70735,5
70736,1
70737,5
70738,1
70739,1
70740,5
70741,1
70742,5
70743,5
70744,1
70745,5
70746,5
70747,1
70748,5
70749,1
70750,5
70751,1
70752,3
70753,1
70754,1
70755,5
70756,5
70757,5
70758,5
70759,1
70760,1
70761,1
70762,3
70763,3
70764,5
70765,5
70766,5
70767,5
70768,1
70769,1
70770,3
70771,5
70772,5
70773,5
70774,5
70775,5
70776,1
70777,1
70778,5
70779,5
70780,5
70781,5
70782,5
70783,1
70784,1
70785,1
70786,5
70787,5
70788,5
70789,5
70790,1
70791,1
70792,3
70793,1
70794,2
70795,5
70796,5
70797,3
70798,5
70799,1
70800,1
70801,5
70802,3
70803,5
70804,5
70805,1
70806,5
70807,5
70808,5
70809,1
70810,5
70811,5
70812,1
70813,1
70814,5
70815,5
70816,5
70817,5
70818,1
70819,5
70820,1
70821,1
70822,5
70823,5
70824,5
70825,5
70826,1
70827,5
70828,5
70829,1
70830,1
70831,5
70832,1
70833,1
70834,4
70835,2
70836,5
70837,1
70838,5
70839,3
70840,5
70841,1
70842,5
70843,5
70844,5
70845,5
70846,1
70847,5
70848,1
70849,3
70850,1
70851,1
70852,1
70853,3
70854,3
70855,5
70856,5
70857,3
70858,1
70859,5
70860,1
70861,5
70862,1
70863,1
70864,5
70865,5
70866,5
70867,5
70868,5
70869,1
70870,3
70871,5
70872,5
70873,5
70874,5
70875,5
70876,1
70877,1
70878,5
70879,5
70880,1
70881,5
70882,5
70883,5
70884,5
70885,5
70886,5
70887,5
70888,5
70889,1
70890,5
70891,5
70892,5
70893,1
70894,5
70895,1
70896,4
70897,5
70898,1
70899,5
70900,1
70901,5
70902,5
70903,5
70904,5
70905,5
70906,5
70907,1
70908,1
70909,3
70910,2
70911,5
70912,4
70913,5
70914,5
70915,5
70916,5
70917,5
70918,1
70919,1
70920,3
70921,5
70922,5
70923,1
70924,5
70925,5
70926,5
70927,5
70928,1
70929,5
70930,4
70931,5
70932,5
70933,5
70934,5
70935,5
70936,5
70937,1
70938,5
70939,5
70940,5
70941,5
70942,1
70943,1
70944,5
70945,1
70946,5
70947,3
70948,5
70949,5
70950,1
70951,5
70952,5
70953,5
70954,1
70955,3
70956,5
70957,1
70958,1
70959,1
70960,1
70961,5
70962,4
70963,1
70964,5
70965,5
70966,5
70967,5
70968,5
70969,5
70970,5
70971,5
70972,5
70973,5
70974,5
70975,1
70976,1
70977,1
70978,1
70979,1
70980,5
70981,5
70982,5
70983,5
70984,1
70985,1
70986,5
70987,5
70988,5
70989,5
70990,5
70991,1
70992,1
70993,5
70994,1
70995,5
70996,1
70997,5
70998,5
70999,5
71000,5
71001,3
71002,5
71003,5
71004,5
71005,1
71006,1
71007,4
71008,5
71009,1
71010,5
71011,5
71012,1
71013,5
71014,1
71015,1
71016,1
71017,1
71018,5
71019,1
71020,5
71021,5
71022,1
71023,5
71024,1
71025,1
71026,5
71027,5
71028,5
71029,5
71030,5
71031,5
71032,5
71033,5
71034,4
71035,3
71036,1
71037,1
71038,5
71039,5
71040,5
71041,1
71042,5
71043,5
71044,5
71045,5
71046,5
71047,1
71048,5
71049,1
71050,5
71051,1
71052,5
71053,5
71054,5
71055,5
71056,5
71057,5
71058,5
71059,5
71060,5
71061,5
71062,1
71063,1
71064,1
71065,5
71066,3
71067,5
71068,5
71069,5
71070,5
71071,5
71072,5
71073,1
71074,1
71075,5
71076,5
71077,1
71078,5
71079,1
71080,1
71081,2
71082,5
71083,5
71084,5
71085,1
71086,5
71087,5
71088,1
71089,5
71090,1
71091,5
71092,5
71093,5
71094,1
71095,1
71096,5
71097,5
71098,5
71099,1
71100,5
71101,5
71102,5
71103,5
71104,5
71105,5
71106,5
71107,5
71108,5
71109,1
71110,5
71111,5
71112,5
71113,5
71114,1
71115,5
71116,5
